timestamp_h,day_of_year,hour_of_day,day_of_week,solar_irradiance_wm2,wind_speed_ms,ambient_temp_c,humidity_pct,pv_output_kw,wind_output_kw,load_demand_kw,grid_tariff_inr_per_kwh,net_demand_kw,pv_ramp_kw,load_ramp_kw
259,10,19,3,0.0,6.84,14.96,39.87,0.0,23.222,217.751,9.5,194.529,0.0,-4.005
260,10,20,3,0.0,6.51,10.92,44.42,0.0,17.795,214.399,9.5,196.604,0.0,-3.352
261,10,21,3,0.0,7.24,13.23,39.58,0.0,31.305,201.334,9.5,170.029,0.0,-13.065
262,10,22,3,0.0,6.91,7.77,54.12,0.0,24.586,186.568,6.1,161.982,0.0,-14.766
263,10,23,3,0.0,7.01,6.9,63.86,0.0,26.633,168.031,6.1,141.398,0.0,-18.537
264,11,0,4,0.0,6.4,4.93,56.98,0.0,16.202,147.497,3.75,131.295,0.0,-20.534
265,11,1,4,0.0,6.01,4.9,72.13,0.0,11.274,134.286,3.75,123.012,0.0,-13.211
266,11,2,4,0.0,7.18,4.86,72.85,0.0,30.148,153.422,3.75,123.274,0.0,19.136
267,11,3,4,0.0,7.62,3.52,70.46,0.0,40.594,151.568,3.75,110.974,0.0,-1.854
268,11,4,4,0.0,8.53,5.99,80.13,0.0,69.725,178.405,3.75,108.68,0.0,26.837
269,11,5,4,0.0,9.12,4.74,61.1,0.0,94.389,165.436,3.75,71.047,0.0,-12.969
270,11,6,4,0.0,9.03,5.73,74.4,0.0,90.232,186.098,8.2,95.866,0.0,20.662
271,11,7,4,123.32,9.09,5.56,78.86,61.659,93.142,224.233,8.2,69.432,61.659,38.135
272,11,8,4,289.1,9.45,8.6,73.64,144.548,110.305,221.133,8.2,-33.72,82.889,-3.1
273,11,9,4,486.69,8.73,9.49,62.52,243.344,77.345,232.503,6.1,-88.186,98.796,11.37
274,11,10,4,661.44,7.97,10.48,53.19,330.721,50.48,230.246,6.1,-150.955,87.377,-2.257
275,11,11,4,763.13,7.06,11.72,46.01,381.565,27.498,245.718,6.1,-163.345,50.844,15.472
276,11,12,4,770.53,7.07,17.1,43.18,385.264,27.671,211.877,6.1,-201.058,3.699,-33.841
277,11,13,4,704.37,6.53,14.53,44.12,352.185,18.151,209.47,6.1,-160.866,-33.079,-2.407
278,11,14,4,633.52,6.5,13.7,32.84,316.758,17.693,190.459,6.1,-143.992,-35.427,-19.011
279,11,15,4,487.49,6.31,14.81,40.23,243.743,14.932,189.082,6.1,-69.593,-73.015,-1.377
280,11,16,4,313.29,6.52,15.39,47.8,156.643,18.019,185.211,6.1,10.549,-87.1,-3.871
281,11,17,4,124.56,5.86,15.5,35.31,62.28,9.647,219.898,6.1,147.971,-94.363,34.687
282,11,18,4,0.0,6.16,14.56,29.61,0.0,12.973,219.118,9.5,206.145,-62.28,-0.78
283,11,19,4,0.0,5.49,13.46,32.79,0.0,6.366,216.104,9.5,209.738,0.0,-3.014
284,11,20,4,0.0,5.37,10.43,49.66,0.0,5.463,229.076,9.5,223.613,0.0,12.972
285,11,21,4,0.0,5.8,10.06,49.47,0.0,9.023,199.147,9.5,190.124,0.0,-29.929
286,11,22,4,0.0,5.46,7.05,60.26,0.0,6.122,186.783,6.1,180.661,0.0,-12.364
287,11,23,4,0.0,6.19,5.91,56.97,0.0,13.309,174.255,6.1,160.946,0.0,-12.528
288,12,0,5,0.0,7.18,4.37,69.98,0.0,30.155,117.233,3.75,87.078,0.0,-57.022
289,12,1,5,0.0,6.77,3.09,68.19,0.0,22.002,96.389,3.75,74.387,0.0,-20.844
290,12,2,5,0.0,6.93,5.19,67.93,0.0,24.971,120.782,3.75,95.811,0.0,24.393
291,12,3,5,0.0,6.18,4.54,71.91,0.0,13.245,117.091,3.75,103.846,0.0,-3.691
292,12,4,5,0.0,7.0,5.09,67.82,0.0,26.322,120.276,3.75,93.954,0.0,3.185
293,12,5,5,0.0,6.51,4.56,86.25,0.0,17.814,130.246,3.75,112.432,0.0,9.97
294,12,6,5,0.0,7.46,6.4,71.74,0.0,36.474,129.887,8.2,93.413,0.0,-0.359
295,12,7,5,117.53,7.27,4.6,73.01,58.767,32.002,158.378,8.2,67.609,58.767,28.491
296,12,8,5,280.86,6.69,9.19,61.78,140.428,20.749,159.914,8.2,-1.263,81.661,1.536
297,12,9,5,436.06,6.27,9.92,53.86,218.029,14.431,179.017,6.1,-53.443,77.601,19.103
298,12,10,5,533.51,7.18,12.02,53.6,266.756,30.035,186.519,6.1,-110.272,48.727,7.502
299,12,11,5,629.16,7.03,13.17,56.43,314.581,26.883,190.244,6.1,-151.22,47.825,3.725
300,12,12,5,706.45,7.48,12.77,41.88,353.226,37.081,165.493,6.1,-224.814,38.645,-24.751
301,12,13,5,639.27,7.45,13.11,35.63,319.636,36.249,171.918,6.1,-183.967,-33.59,6.425
302,12,14,5,576.03,7.71,14.65,38.61,288.017,43.052,158.696,6.1,-172.373,-31.619,-13.222
303,12,15,5,438.43,7.13,16.39,38.68,219.213,28.919,144.845,6.1,-103.287,-68.804,-13.851
304,12,16,5,279.72,7.0,16.33,44.86,139.86,26.272,144.083,6.1,-22.049,-79.353,-0.762
305,12,17,5,114.7,6.97,13.27,37.8,57.352,25.796,151.166,6.1,68.018,-82.508,7.083
306,12,18,5,0.0,6.8,12.78,41.54,0.0,22.632,174.373,9.5,151.741,-57.352,23.207
307,12,19,5,0.0,6.68,11.84,45.17,0.0,20.537,169.789,9.5,149.252,0.0,-4.584
308,12,20,5,0.0,7.49,10.84,38.08,0.0,37.294,180.015,9.5,142.721,0.0,10.226
309,12,21,5,0.0,8.07,8.08,44.04,0.0,53.738,152.634,9.5,98.896,0.0,-27.381
310,12,22,5,0.0,7.94,6.45,48.5,0.0,49.585,136.026,6.1,86.441,0.0,-16.608
311,12,23,5,0.0,7.09,5.73,52.18,0.0,28.196,132.199,6.1,104.003,0.0,-3.827
312,13,0,6,0.0,6.56,5.63,69.77,0.0,18.631,107.657,3.75,89.026,0.0,-24.542
313,13,1,6,0.0,6.67,3.16,70.88,0.0,20.35,113.734,3.75,93.384,0.0,6.077
314,13,2,6,0.0,6.04,3.84,72.8,0.0,11.551,122.808,3.75,111.257,0.0,9.074
315,13,3,6,0.0,5.7,5.04,58.76,0.0,8.097,118.527,3.75,110.43,0.0,-4.281
316,13,4,6,0.0,5.73,2.42,87.33,0.0,8.39,123.556,3.75,115.166,0.0,5.029
317,13,5,6,0.0,5.76,4.33,68.95,0.0,8.663,132.419,3.75,123.756,0.0,8.863
318,13,6,6,0.0,5.79,6.76,84.63,0.0,8.977,128.851,8.2,119.874,0.0,-3.568
319,13,7,6,129.46,5.19,6.27,60.45,64.728,4.317,159.567,8.2,90.522,64.728,30.716
320,13,8,6,311.08,4.88,7.53,60.13,155.541,2.716,171.664,8.2,13.407,90.813,12.097
321,13,9,6,481.68,5.7,11.17,46.96,240.839,8.079,187.975,6.1,-60.943,85.298,16.311
322,13,10,6,647.51,5.64,10.96,57.17,323.756,7.611,189.634,6.1,-141.733,82.917,1.659
323,13,11,6,757.59,6.97,14.1,43.22,378.794,25.805,179.564,6.1,-225.035,55.038,-10.07
324,13,12,6,818.92,6.35,14.53,38.56,409.462,15.446,179.862,6.1,-245.046,30.668,0.298
325,13,13,6,782.83,6.62,14.56,32.62,391.417,19.54,157.547,6.1,-253.41,-18.045,-22.315
326,13,14,6,637.9,6.36,16.14,42.34,318.948,15.641,152.705,6.1,-181.884,-72.469,-4.842
327,13,15,6,485.41,6.16,16.16,39.95,242.707,13.012,145.406,6.1,-110.313,-76.241,-7.299
328,13,16,6,295.47,6.95,16.79,45.87,147.734,25.392,156.249,6.1,-16.877,-94.973,10.843
329,13,17,6,123.03,8.33,14.31,31.57,61.517,62.299,159.282,6.1,35.466,-86.217,3.033
330,13,18,6,0.0,8.78,14.06,38.99,0.0,79.297,184.931,9.5,105.634,-61.517,25.649
331,13,19,6,0.0,9.41,12.7,33.12,0.0,108.374,191.369,9.5,82.995,0.0,6.438
332,13,20,6,0.0,9.23,12.17,42.99,0.0,99.396,176.968,9.5,77.572,0.0,-14.401
333,13,21,6,0.0,9.58,8.54,46.71,0.0,117.314,169.99,9.5,52.676,0.0,-6.978
334,13,22,6,0.0,8.48,9.44,57.79,0.0,67.82,130.545,6.1,62.725,0.0,-39.445
335,13,23,6,0.0,8.19,7.33,66.28,0.0,57.64,118.62,6.1,60.98,0.0,-11.925
336,14,0,0,0.0,7.91,4.01,70.95,0.0,48.801,142.107,3.75,93.306,0.0,23.487
337,14,1,0,0.0,7.34,6.09,64.09,0.0,33.624,145.675,3.75,112.051,0.0,3.568
338,14,2,0,0.0,6.88,6.72,78.31,0.0,24.109,145.363,3.75,121.254,0.0,-0.312
339,14,3,0,0.0,6.85,5.04,74.05,0.0,23.492,137.224,3.75,113.732,0.0,-8.139
340,14,4,0,0.0,6.05,5.75,73.05,0.0,11.73,165.967,3.75,154.237,0.0,28.743
341,14,5,0,0.0,6.25,4.74,70.07,0.0,14.1,184.46,3.75,170.36,0.0,18.493
342,14,6,0,0.0,5.63,3.6,68.96,0.0,7.471,192.33,8.2,184.859,0.0,7.87
343,14,7,0,120.77,5.34,4.62,79.6,60.384,5.272,208.715,8.2,143.059,60.384,16.385
344,14,8,0,301.18,5.54,8.59,66.84,150.59,6.767,219.681,8.2,62.324,90.206,10.966
345,14,9,0,437.97,5.3,9.13,61.22,218.985,4.978,224.487,6.1,0.524,68.395,4.806
346,14,10,0,559.95,6.84,10.29,53.43,279.974,23.251,236.869,6.1,-66.356,60.989,12.382
347,14,11,0,663.07,6.82,12.76,64.5,331.535,23.013,248.52,6.1,-106.028,51.561,11.651
348,14,12,0,656.11,6.89,14.82,52.83,328.056,24.243,216.613,6.1,-135.686,-3.479,-31.907
349,14,13,0,667.87,6.03,13.29,36.53,333.933,11.491,200.81,6.1,-144.614,5.877,-15.803
350,14,14,0,588.33,6.99,15.09,36.04,294.163,26.192,201.595,6.1,-118.76,-39.77,0.785
351,14,15,0,465.73,6.84,17.65,34.4,232.867,23.386,198.503,6.1,-57.75,-61.296,-3.092
352,14,16,0,290.3,6.37,14.34,35.88,145.149,15.703,188.289,6.1,27.437,-87.718,-10.214
353,14,17,0,126.81,6.1,16.08,31.47,63.404,12.226,205.434,6.1,129.804,-81.745,17.145
354,14,18,0,0.0,6.69,13.5,40.31,0.0,20.692,215.603,9.5,194.911,-63.404,10.169
355,14,19,0,0.0,7.73,13.49,49.57,0.0,43.596,224.625,9.5,181.029,0.0,9.022
356,14,20,0,0.0,7.56,12.71,37.12,0.0,38.903,226.179,9.5,187.276,0.0,1.554
357,14,21,0,0.0,6.98,10.73,43.05,0.0,25.911,195.167,9.5,169.256,0.0,-31.012
358,14,22,0,0.0,6.37,9.37,52.1,0.0,15.813,191.391,6.1,175.578,0.0,-3.776
359,14,23,0,0.0,5.52,5.45,57.56,0.0,6.558,167.033,6.1,160.475,0.0,-24.358
360,15,0,1,0.0,5.5,7.0,76.99,0.0,6.434,162.91,3.75,156.476,0.0,-4.123
361,15,1,1,0.0,6.6,3.68,75.15,0.0,19.279,147.515,3.75,128.236,0.0,-15.395
362,15,2,1,0.0,6.88,4.42,77.99,0.0,24.021,145.788,3.75,121.767,0.0,-1.727
363,15,3,1,0.0,6.42,4.21,72.73,0.0,16.426,154.565,3.75,138.139,0.0,8.777
364,15,4,1,0.0,6.53,4.69,73.28,0.0,18.147,153.646,3.75,135.499,0.0,-0.919
365,15,5,1,0.0,6.38,5.11,65.61,0.0,15.88,152.426,3.75,136.546,0.0,-1.22
366,15,6,1,0.0,6.35,4.65,77.01,0.0,15.466,179.681,8.2,164.215,0.0,27.255
367,15,7,1,123.02,6.57,5.28,72.09,61.511,18.671,197.457,8.2,117.275,61.511,17.776
368,15,8,1,291.67,6.07,9.4,72.72,145.835,11.895,204.562,8.2,46.832,84.324,7.105
369,15,9,1,470.88,6.51,10.13,58.91,235.44,17.867,230.041,6.1,-23.266,89.605,25.479
370,15,10,1,611.06,7.66,12.84,54.15,305.531,41.681,219.132,6.1,-128.08,70.091,-10.909
371,15,11,1,733.85,6.69,12.85,50.84,366.925,20.673,228.286,6.1,-159.312,61.394,9.154
372,15,12,1,783.75,6.91,12.46,50.35,391.876,24.662,220.803,6.1,-195.735,24.951,-7.483
373,15,13,1,762.68,7.0,16.26,32.04,381.342,26.419,204.69,6.1,-203.071,-10.534,-16.113
374,15,14,1,666.32,6.3,15.25,42.1,333.162,14.8,188.943,6.1,-159.019,-48.18,-15.747
375,15,15,1,523.43,6.4,16.31,35.56,261.716,16.174,187.934,6.1,-89.956,-71.446,-1.009
376,15,16,1,327.14,6.14,14.92,28.65,163.57,12.716,188.289,6.1,12.003,-98.146,0.355
377,15,17,1,128.77,6.71,17.07,23.17,64.384,21.055,207.068,6.1,121.629,-99.186,18.779
378,15,18,1,0.0,7.09,13.09,36.86,0.0,28.146,219.507,9.5,191.361,-64.384,12.439
379,15,19,1,0.0,8.21,12.5,49.54,0.0,58.214,216.278,9.5,158.064,0.0,-3.229
380,15,20,1,0.0,8.01,11.59,55.05,0.0,51.771,218.922,9.5,167.151,0.0,2.644
381,15,21,1,0.0,7.07,8.59,51.96,0.0,27.643,203.163,9.5,175.52,0.0,-15.759
382,15,22,1,0.0,6.25,8.75,66.77,0.0,14.162,180.866,6.1,166.704,0.0,-22.297
383,15,23,1,0.0,5.66,8.84,59.92,0.0,7.743,185.153,6.1,177.41,0.0,4.287
384,16,0,2,0.0,5.58,5.14,70.72,0.0,7.071,142.796,3.75,135.725,0.0,-42.357
385,16,1,2,0.0,6.31,5.25,66.43,0.0,14.889,142.349,3.75,127.46,0.0,-0.447
386,16,2,2,0.0,6.18,0.88,69.23,0.0,13.217,142.799,3.75,129.582,0.0,0.45
387,16,3,2,0.0,5.53,3.93,70.25,0.0,6.648,141.806,3.75,135.158,0.0,-0.993
388,16,4,2,0.0,6.29,3.8,62.64,0.0,14.614,161.42,3.75,146.806,0.0,19.614
389,16,5,2,0.0,6.99,3.79,82.04,0.0,26.147,160.859,3.75,134.712,0.0,-0.561
390,16,6,2,0.0,6.27,7.03,68.47,0.0,14.415,176.584,8.2,162.169,0.0,15.725
391,16,7,2,107.66,6.33,6.58,64.33,53.831,15.218,194.676,8.2,125.627,53.831,18.092
392,16,8,2,252.33,6.14,8.21,57.92,126.163,12.726,208.85,8.2,69.961,72.332,14.174
393,16,9,2,409.27,6.33,9.52,58.95,204.633,15.169,216.01,6.1,-3.792,78.47,7.16
394,16,10,2,553.32,7.24,9.22,65.58,276.661,31.388,231.346,6.1,-76.703,72.028,15.336
395,16,11,2,645.62,6.79,11.61,62.39,322.809,22.363,237.447,6.1,-107.725,46.148,6.101
396,16,12,2,698.41,7.53,15.37,35.03,349.204,38.349,219.854,6.1,-167.699,26.395,-17.593
397,16,13,2,674.73,7.45,12.64,38.73,337.367,36.256,215.862,6.1,-157.761,-11.837,-3.992
398,16,14,2,597.25,7.41,14.85,31.47,298.627,35.196,197.734,6.1,-136.089,-38.74,-18.128
399,16,15,2,447.34,7.33,15.49,41.61,223.668,33.376,192.314,6.1,-64.73,-74.959,-5.42
400,16,16,2,283.8,7.32,17.86,36.72,141.898,33.118,209.111,6.1,34.095,-81.77,16.797
401,16,17,2,121.71,6.84,16.09,31.86,60.853,23.303,205.66,6.1,121.504,-81.045,-3.451
402,16,18,2,0.0,6.6,13.55,38.11,0.0,19.167,218.971,9.5,199.804,-60.853,13.311
403,16,19,2,0.0,7.21,14.54,37.99,0.0,30.78,222.801,9.5,192.021,0.0,3.83
404,16,20,2,0.0,6.8,10.64,54.69,0.0,22.666,228.561,9.5,205.895,0.0,5.76
405,16,21,2,0.0,7.72,11.18,53.11,0.0,43.257,200.563,9.5,157.306,0.0,-27.998
406,16,22,2,0.0,7.32,6.79,59.02,0.0,33.114,176.53,6.1,143.416,0.0,-24.033
407,16,23,2,0.0,7.24,8.26,44.17,0.0,31.322,170.05,6.1,138.728,0.0,-6.48
408,17,0,3,0.0,7.48,5.31,64.6,0.0,36.887,137.012,3.75,100.125,0.0,-33.038
409,17,1,3,0.0,8.27,3.61,81.64,0.0,60.18,148.469,3.75,88.289,0.0,11.457
410,17,2,3,0.0,7.37,3.99,80.28,0.0,34.4,149.103,3.75,114.703,0.0,0.634
411,17,3,3,0.0,7.83,4.38,63.24,0.0,46.309,147.663,3.75,101.354,0.0,-1.44
412,17,4,3,0.0,7.81,3.65,73.12,0.0,45.898,160.048,3.75,114.15,0.0,12.385
413,17,5,3,0.0,7.53,5.51,67.11,0.0,38.25,154.008,3.75,115.758,0.0,-6.04
414,17,6,3,0.0,7.32,5.1,82.59,0.0,33.262,181.954,8.2,148.692,0.0,27.946
415,17,7,3,108.02,6.63,7.79,70.61,54.012,19.704,194.755,8.2,121.039,54.012,12.801
416,17,8,3,269.03,6.2,9.02,60.39,134.514,13.454,239.056,8.2,91.088,80.502,44.301
417,17,9,3,446.82,5.8,9.97,60.38,223.408,9.041,230.658,6.1,-1.791,88.894,-8.398
418,17,10,3,581.39,5.61,11.07,39.36,290.693,7.319,229.659,6.1,-68.353,67.285,-0.999
419,17,11,3,703.98,5.97,13.23,43.31,351.989,10.771,218.826,6.1,-143.934,61.296,-10.833
420,17,12,3,736.75,6.31,14.95,45.22,368.374,14.863,228.146,6.1,-155.091,16.385,9.32
421,17,13,3,682.27,6.74,17.71,45.93,341.136,21.581,200.041,6.1,-162.676,-27.238,-28.105
422,17,14,3,579.86,7.28,16.97,26.03,289.932,32.256,184.889,6.1,-137.299,-51.204,-15.152
423,17,15,3,422.97,7.05,17.21,33.39,211.484,27.272,190.316,6.1,-48.44,-78.448,5.427
424,17,16,3,262.65,8.06,19.55,41.06,131.324,53.319,198.736,6.1,14.093,-80.16,8.42
425,17,17,3,111.24,6.94,15.86,26.97,55.62,25.209,210.965,6.1,130.136,-75.704,12.229
426,17,18,3,0.0,7.17,14.87,39.05,0.0,29.75,218.049,9.5,188.299,-55.62,7.084
427,17,19,3,0.0,7.21,13.89,41.25,0.0,30.816,223.578,9.5,192.762,0.0,5.529
428,17,20,3,0.0,6.52,10.39,55.29,0.0,17.969,217.496,9.5,199.527,0.0,-6.082
429,17,21,3,0.0,7.22,9.51,48.44,0.0,30.929,202.705,9.5,171.776,0.0,-14.791
430,17,22,3,0.0,7.66,7.88,53.97,0.0,41.757,184.636,6.1,142.879,0.0,-18.069
431,17,23,3,0.0,8.38,7.82,65.31,0.0,64.204,173.668,6.1,109.464,0.0,-10.968
432,18,0,4,0.0,7.61,5.67,57.04,0.0,40.299,143.613,3.75,103.314,0.0,-30.055
433,18,1,4,0.0,6.99,5.09,67.82,0.0,26.2,137.286,3.75,111.086,0.0,-6.327
434,18,2,4,0.0,6.83,5.63,69.59,0.0,23.076,144.252,3.75,121.176,0.0,6.966
435,18,3,4,0.0,6.2,5.15,73.49,0.0,13.515,154.814,3.75,141.299,0.0,10.562
436,18,4,4,0.0,6.14,4.13,80.09,0.0,12.781,140.818,3.75,128.037,0.0,-13.996
437,18,5,4,0.0,6.47,4.12,77.64,0.0,17.158,151.226,3.75,134.068,0.0,10.408
438,18,6,4,0.0,6.17,7.24,67.83,0.0,13.071,187.519,8.2,174.448,0.0,36.293
439,18,7,4,111.86,6.48,8.05,69.96,55.932,17.41,210.094,8.2,136.752,55.932,22.575
440,18,8,4,264.19,6.13,6.64,73.94,132.095,12.624,205.465,8.2,60.746,76.163,-4.629
441,18,9,4,424.1,5.89,9.74,55.19,212.051,9.935,229.609,6.1,7.623,79.956,24.144
442,18,10,4,563.86,7.0,11.87,55.87,281.929,26.248,230.613,6.1,-77.564,69.878,1.004
443,18,11,4,685.18,6.03,14.05,48.66,342.588,11.464,227.158,6.1,-126.894,60.659,-3.455
444,18,12,4,708.24,6.47,15.45,44.62,354.122,17.153,219.571,6.1,-151.704,11.534,-7.587
445,18,13,4,642.47,6.48,15.65,31.07,321.237,17.277,191.962,6.1,-146.552,-32.885,-27.609
446,18,14,4,583.48,6.42,16.61,46.14,291.742,16.534,181.857,6.1,-126.419,-29.495,-10.105
447,18,15,4,443.9,6.06,16.19,31.04,221.951,11.811,184.72,6.1,-49.042,-69.791,2.863
448,18,16,4,295.12,6.27,15.1,41.16,147.559,14.447,191.863,6.1,29.857,-74.392,7.143
449,18,17,4,126.89,6.06,15.0,31.95,63.444,11.758,196.341,6.1,121.139,-84.115,4.478
450,18,18,4,0.0,5.83,14.38,33.93,0.0,9.322,223.632,9.5,214.31,-63.444,27.291
451,18,19,4,0.0,5.64,13.08,48.14,0.0,7.561,218.376,9.5,210.815,0.0,-5.256
452,18,20,4,0.0,5.43,9.41,50.96,0.0,5.896,211.695,9.5,205.799,0.0,-6.681
453,18,21,4,0.0,4.87,9.64,51.08,0.0,2.673,201.746,9.5,199.073,0.0,-9.949
454,18,22,4,0.0,6.41,8.63,59.57,0.0,16.292,179.726,6.1,163.434,0.0,-22.02
455,18,23,4,0.0,6.13,6.78,58.45,0.0,12.618,171.176,6.1,158.558,0.0,-8.55
456,19,0,5,0.0,6.19,5.65,64.95,0.0,13.374,103.903,3.75,90.529,0.0,-67.273
457,19,1,5,0.0,6.35,5.58,65.17,0.0,15.432,100.703,3.75,85.271,0.0,-3.2
458,19,2,5,0.0,5.74,3.1,77.74,0.0,8.444,110.638,3.75,102.194,0.0,9.935
459,19,3,5,0.0,6.91,2.24,70.16,0.0,24.576,116.226,3.75,91.65,0.0,5.588
460,19,4,5,0.0,6.65,3.98,83.91,0.0,20.027,110.739,3.75,90.712,0.0,-5.487
461,19,5,5,0.0,6.15,5.91,72.42,0.0,12.874,117.624,3.75,104.75,0.0,6.885
462,19,6,5,0.0,5.74,7.98,72.44,0.0,8.487,141.62,8.2,133.133,0.0,23.996
463,19,7,5,114.63,5.67,8.13,73.69,57.313,7.794,147.916,8.2,82.809,57.313,6.296
464,19,8,5,260.6,5.71,6.88,65.14,130.301,8.207,156.091,8.2,17.583,72.988,8.175
465,19,9,5,406.5,5.6,9.91,58.39,203.248,7.194,185.718,6.1,-24.724,72.947,29.627
466,19,10,5,529.68,5.14,12.05,54.82,264.839,4.043,176.834,6.1,-92.048,61.591,-8.884
467,19,11,5,664.73,4.61,13.41,55.19,332.363,1.714,187.535,6.1,-146.542,67.524,10.701
468,19,12,5,725.56,5.27,15.08,41.02,362.778,4.797,169.138,6.1,-198.437,30.415,-18.397
469,19,13,5,669.81,5.93,14.29,40.1,334.903,10.336,159.737,6.1,-185.502,-27.875,-9.401
470,19,14,5,589.95,5.45,16.07,37.74,294.976,6.077,146.671,6.1,-154.382,-39.927,-13.066
471,19,15,5,447.23,5.76,16.7,40.87,223.616,8.622,124.333,6.1,-107.905,-71.36,-22.338
472,19,16,5,282.8,6.2,16.98,34.4,141.401,13.443,141.067,6.1,-13.777,-82.215,16.734
473,19,17,5,121.34,6.87,14.42,46.53,60.671,23.791,158.742,6.1,74.28,-80.73,17.675
474,19,18,5,0.0,7.51,14.02,36.74,0.0,37.724,171.974,9.5,134.25,-60.671,13.232
475,19,19,5,0.0,7.28,9.95,39.43,0.0,32.344,158.163,9.5,125.819,0.0,-13.811
476,19,20,5,0.0,7.05,11.0,43.97,0.0,27.283,166.881,9.5,139.598,0.0,8.718
477,19,21,5,0.0,7.31,9.56,41.92,0.0,33.046,146.207,9.5,113.161,0.0,-20.674
478,19,22,5,0.0,7.26,7.42,48.78,0.0,31.915,142.494,6.1,110.579,0.0,-3.713
479,19,23,5,0.0,6.71,7.39,56.99,0.0,20.947,127.796,6.1,106.849,0.0,-14.698
480,20,0,6,0.0,5.81,5.96,71.81,0.0,9.119,117.022,3.75,107.903,0.0,-10.774
481,20,1,6,0.0,6.65,2.36,68.94,0.0,20.042,120.12,3.75,100.078,0.0,3.098
482,20,2,6,0.0,6.34,4.73,69.41,0.0,15.392,116.488,3.75,101.096,0.0,-3.632
483,20,3,6,0.0,6.04,3.16,81.68,0.0,11.537,122.319,3.75,110.782,0.0,5.831
484,20,4,6,0.0,6.88,5.06,84.31,0.0,24.116,117.542,3.75,93.426,0.0,-4.777
485,20,5,6,0.0,6.75,3.54,81.85,0.0,21.764,150.969,3.75,129.205,0.0,33.427
486,20,6,6,0.0,6.19,6.06,67.2,0.0,13.336,130.039,8.2,116.703,0.0,-20.93
487,20,7,6,132.22,6.73,6.93,66.17,66.109,21.283,149.347,8.2,61.955,66.109,19.308
488,20,8,6,300.62,6.05,9.08,75.88,150.311,11.685,174.477,8.2,12.481,84.202,25.13
489,20,9,6,481.14,7.32,10.42,61.62,240.571,33.242,183.544,6.1,-90.269,90.26,9.067
490,20,10,6,646.03,7.22,11.52,53.39,323.017,30.865,185.304,6.1,-168.578,82.446,1.76
491,20,11,6,747.77,7.48,11.43,54.13,373.886,37.088,183.265,6.1,-227.709,50.869,-2.039
492,20,12,6,768.82,7.57,12.74,51.04,384.412,39.349,151.793,6.1,-271.968,10.526,-31.472
493,20,13,6,741.23,7.38,14.77,37.43,370.617,34.582,169.675,6.1,-235.524,-13.795,17.882
494,20,14,6,632.13,7.15,16.06,39.0,316.063,29.516,146.338,6.1,-199.241,-54.554,-23.337
495,20,15,6,498.03,7.12,15.54,41.24,249.016,28.748,155.155,6.1,-122.609,-67.047,8.817
496,20,16,6,296.15,6.67,16.82,28.04,148.074,20.376,133.494,6.1,-34.956,-100.942,-21.661
497,20,17,6,124.2,6.85,15.13,35.76,62.102,23.484,161.375,6.1,75.789,-85.972,27.881
498,20,18,6,0.0,6.32,13.36,30.99,0.0,15.118,164.099,9.5,148.981,-62.102,2.724
499,20,19,6,0.0,5.91,12.94,34.96,0.0,10.186,176.599,9.5,166.413,0.0,12.5
500,20,20,6,0.0,6.19,12.1,41.62,0.0,13.371,169.402,9.5,156.031,0.0,-7.197
501,20,21,6,0.0,6.86,10.66,52.69,0.0,23.648,157.702,9.5,134.054,0.0,-11.7
502,20,22,6,0.0,7.33,10.97,53.07,0.0,33.357,131.772,6.1,98.415,0.0,-25.93
503,20,23,6,0.0,6.66,6.47,56.29,0.0,20.125,127.156,6.1,107.031,0.0,-4.616
504,21,0,0,0.0,6.37,6.02,65.31,0.0,15.751,140.583,3.75,124.832,0.0,13.427
505,21,1,0,0.0,7.47,5.67,62.26,0.0,36.655,146.639,3.75,109.984,0.0,6.056
506,21,2,0,0.0,7.67,4.53,74.89,0.0,42.04,152.165,3.75,110.125,0.0,5.526
507,21,3,0,0.0,8.14,3.75,81.11,0.0,55.789,148.805,3.75,93.016,0.0,-3.36
508,21,4,0,0.0,7.93,2.7,74.52,0.0,49.213,143.667,3.75,94.454,0.0,-5.138
509,21,5,0,0.0,8.52,4.54,73.1,0.0,69.205,165.017,3.75,95.812,0.0,21.35
510,21,6,0,0.0,7.71,4.82,74.56,0.0,42.977,199.629,8.2,156.652,0.0,34.612
511,21,7,0,112.11,7.33,5.28,56.97,56.053,33.306,209.527,8.2,120.168,56.053,9.898
512,21,8,0,267.81,7.76,7.84,68.22,133.905,44.424,190.077,8.2,11.748,77.852,-19.45
513,21,9,0,422.81,7.32,9.1,78.79,211.405,33.074,227.493,6.1,-16.986,77.5,37.416
514,21,10,0,571.69,7.13,12.61,54.26,285.843,29.079,239.408,6.1,-75.514,74.438,11.915
515,21,11,0,670.27,6.79,14.07,49.11,335.134,22.458,225.963,6.1,-131.629,49.291,-13.445
516,21,12,0,720.08,6.4,13.51,49.46,360.04,16.175,211.72,6.1,-164.495,24.906,-14.243
517,21,13,0,671.87,6.99,15.24,50.73,335.933,26.132,198.561,6.1,-163.504,-24.107,-13.159
518,21,14,0,603.32,6.79,13.92,43.53,301.662,22.484,193.616,6.1,-130.53,-34.271,-4.945
519,21,15,0,489.39,6.83,15.76,22.75,244.693,23.173,176.454,6.1,-91.412,-56.969,-17.162
